hrs,absences,JobInvolvement,PerformanceRating,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,Age,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeID,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager
10.262244533690279,3.0,2.0,3.0,3.0,4.0,4.0,40.0,Travel_Rarely,Research & Development,23.0,3.0,Medical,1.0,4356.0,Female,1.0,Laboratory Technician,Married,45020.0,8.0,Y,12.0,8.0,2.0,15.0,0.0,7.0,3.0,7.0
6.863613342257778,8.0,2.0,3.0,4.0,2.0,3.0,29.0,Travel_Rarely,Sales,20.0,3.0,Marketing,1.0,3238.0,Female,2.0,Manager,Divorced,29260.0,1.0,Y,15.0,8.0,1.0,2.0,3.0,2.0,2.0,2.0
5.599307228915555,22.0,2.0,3.0,3.0,4.0,3.0,32.0,Non-Travel,Sales,2.0,4.0,Marketing,1.0,4394.0,Male,4.0,Research Scientist,Married,21090.0,0.0,Y,13.0,8.0,1.0,4.0,3.0,3.0,2.0,2.0
5.6443585452922225,18.0,4.0,3.0,4.0,2.0,2.0,48.0,Travel_Rarely,Research & Development,1.0,4.0,Life Sciences,1.0,3584.0,Female,2.0,Laboratory Technician,Single,132370.0,5.0,Y,13.0,8.0,1.0,7.0,2.0,1.0,0.0,0.0
6.97703145917,20.0,3.0,4.0,1.0,4.0,2.0,24.0,Non-Travel,Research & Development,2.0,5.0,Technical Degree,1.0,3323.0,Male,2.0,Healthcare Representative,Married,187220.0,0.0,Y,22.0,8.0,1.0,6.0,3.0,5.0,3.0,4.0
5.887466532797778,10.0,3.0,3.0,3.0,2.0,2.0,37.0,Travel_Rarely,Research & Development,19.0,2.0,Technical Degree,1.0,2493.0,Male,2.0,Sales Executive,Divorced,27030.0,2.0,Y,14.0,8.0,0.0,19.0,2.0,10.0,4.0,7.0
7.815647032574722,9.0,3.0,3.0,4.0,3.0,3.0,55.0,Travel_Rarely,Research & Development,7.0,3.0,Medical,1.0,4218.0,Male,3.0,Research Scientist,Divorced,22720.0,2.0,Y,17.0,8.0,1.0,21.0,2.0,5.0,0.0,2.0
8.768086791610834,3.0,3.0,3.0,3.0,1.0,3.0,45.0,Travel_Rarely,Sales,29.0,2.0,Technical Degree,1.0,885.0,Female,2.0,Research Scientist,Single,29730.0,1.0,Y,12.0,8.0,0.0,10.0,2.0,10.0,1.0,4.0
7.433730477465278,17.0,1.0,3.0,1.0,3.0,3.0,23.0,Travel_Rarely,Research & Development,23.0,1.0,Life Sciences,1.0,308.0,Female,2.0,Research Scientist,Single,173280.0,1.0,Y,17.0,8.0,1.0,2.0,2.0,2.0,0.0,2.0
7.847051539491111,8.0,3.0,4.0,3.0,4.0,3.0,38.0,Non-Travel,Sales,4.0,3.0,Life Sciences,1.0,1916.0,Male,2.0,Research Director,Single,100480.0,1.0,Y,23.0,8.0,1.0,6.0,2.0,5.0,1.0,3.0
7.235296742525556,9.0,1.0,3.0,4.0,2.0,3.0,33.0,Travel_Rarely,Research & Development,4.0,3.0,Life Sciences,1.0,2868.0,Male,1.0,Human Resources,Married,33060.0,1.0,Y,11.0,8.0,3.0,8.0,6.0,8.0,1.0,6.0
7.205607987505555,13.0,4.0,3.0,4.0,1.0,1.0,40.0,Travel_Rarely,Research & Development,2.0,3.0,Medical,1.0,3766.0,Male,2.0,Research Director,Single,47750.0,3.0,Y,15.0,8.0,1.0,15.0,3.0,5.0,1.0,0.0
7.104441097724167,18.0,2.0,4.0,3.0,2.0,4.0,31.0,Travel_Frequently,Research & Development,10.0,1.0,Life Sciences,1.0,1472.0,Female,1.0,Research Scientist,Single,41890.0,0.0,Y,23.0,8.0,1.0,6.0,3.0,5.0,1.0,4.0
7.034126506023889,13.0,3.0,3.0,3.0,1.0,4.0,42.0,Travel_Rarely,Research & Development,7.0,3.0,Technical Degree,1.0,4040.0,Female,2.0,Sales Executive,Married,182650.0,9.0,Y,12.0,8.0,1.0,18.0,4.0,13.0,5.0,7.0
5.931371039714167,7.0,3.0,3.0,4.0,3.0,3.0,37.0,Travel_Rarely,Sales,24.0,2.0,Life Sciences,1.0,1841.0,Female,4.0,Laboratory Technician,Divorced,42570.0,4.0,Y,15.0,8.0,0.0,9.0,2.0,1.0,0.0,0.0
6.069173360106944,14.0,2.0,3.0,4.0,3.0,3.0,24.0,Travel_Rarely,Sales,6.0,2.0,Medical,1.0,2435.0,Female,2.0,Manager,Married,20070.0,1.0,Y,12.0,8.0,0.0,1.0,2.0,1.0,0.0,0.0
7.781568496206944,7.0,2.0,3.0,4.0,3.0,2.0,34.0,Travel_Frequently,Sales,9.0,1.0,Technical Degree,1.0,2035.0,Male,2.0,Sales Executive,Single,26570.0,2.0,Y,13.0,8.0,1.0,5.0,3.0,3.0,0.0,2.0
5.7356905399375,22.0,3.0,3.0,2.0,4.0,3.0,28.0,Travel_Rarely,Research & Development,21.0,4.0,Life Sciences,1.0,372.0,Female,1.0,Healthcare Representative,Divorced,25000.0,1.0,Y,16.0,8.0,2.0,6.0,3.0,5.0,0.0,4.0
10.337145247657222,3.0,3.0,3.0,4.0,3.0,3.0,50.0,Travel_Frequently,Research & Development,1.0,4.0,Medical,1.0,544.0,Male,2.0,Research Scientist,Single,159920.0,3.0,Y,14.0,8.0,0.0,5.0,3.0,0.0,0.0,0.0
6.506015171798055,14.0,3.0,3.0,1.0,3.0,2.0,32.0,Travel_Frequently,Sales,1.0,1.0,Marketing,1.0,2439.0,Male,2.0,Laboratory Technician,Married,88580.0,6.0,Y,16.0,8.0,1.0,10.0,2.0,5.0,1.0,3.0
8.829211289602778,18.0,3.0,3.0,4.0,3.0,3.0,33.0,Travel_Frequently,Research & Development,10.0,2.0,Medical,1.0,2686.0,Male,2.0,Research Scientist,Married,34200.0,1.0,Y,14.0,8.0,0.0,8.0,3.0,8.0,3.0,0.0
6.210493083444722,17.0,3.0,3.0,3.0,3.0,2.0,28.0,Non-Travel,Research & Development,21.0,1.0,Medical,1.0,1124.0,Male,3.0,Research Scientist,Single,79780.0,1.0,Y,16.0,8.0,2.0,5.0,2.0,5.0,1.0,4.0
9.030951584114167,9.0,2.0,3.0,1.0,1.0,4.0,39.0,Non-Travel,Research & Development,2.0,4.0,Medical,1.0,3715.0,Male,2.0,Manufacturing Director,Single,43810.0,2.0,Y,15.0,8.0,2.0,11.0,1.0,1.0,0.0,0.0
7.473160419455556,11.0,1.0,3.0,2.0,2.0,1.0,41.0,Travel_Rarely,Research & Development,3.0,3.0,Life Sciences,1.0,3977.0,Male,3.0,Research Scientist,Single,35970.0,3.0,Y,13.0,8.0,1.0,11.0,2.0,3.0,1.0,2.0
5.968224007139445,14.0,2.0,3.0,1.0,4.0,4.0,38.0,Travel_Rarely,Sales,1.0,1.0,Medical,1.0,1381.0,Male,2.0,Laboratory Technician,Single,176030.0,4.0,Y,16.0,8.0,0.0,12.0,0.0,8.0,0.0,7.0
6.095861222668334,19.0,3.0,3.0,3.0,1.0,2.0,40.0,Travel_Rarely,Research & Development,2.0,2.0,Medical,1.0,1029.0,Male,1.0,Research Director,Married,25390.0,4.0,Y,12.0,8.0,1.0,7.0,3.0,4.0,0.0,2.0
7.4196017402944445,12.0,3.0,3.0,3.0,1.0,4.0,25.0,Travel_Rarely,Sales,5.0,3.0,Marketing,1.0,381.0,Female,4.0,Research Scientist,Married,27560.0,1.0,Y,12.0,8.0,2.0,5.0,2.0,5.0,0.0,3.0
6.0442135207494445,21.0,3.0,3.0,4.0,3.0,3.0,55.0,Travel_Rarely,Sales,11.0,3.0,Technical Degree,1.0,698.0,Male,2.0,Manufacturing Director,Married,83810.0,4.0,Y,15.0,8.0,1.0,23.0,3.0,19.0,9.0,11.0
6.228564257028055,10.0,3.0,3.0,3.0,3.0,2.0,42.0,Non-Travel,Research & Development,11.0,3.0,Medical,1.0,4003.0,Male,1.0,Manager,Married,178560.0,3.0,Y,18.0,8.0,0.0,10.0,2.0,6.0,3.0,3.0
5.924803659080555,7.0,3.0,3.0,3.0,1.0,3.0,24.0,Travel_Rarely,Sales,10.0,2.0,Marketing,1.0,840.0,Male,1.0,Manufacturing Director,Divorced,23560.0,0.0,Y,13.0,8.0,0.0,2.0,5.0,1.0,0.0,0.0
5.867147478803889,5.0,3.0,3.0,4.0,1.0,3.0,39.0,Travel_Rarely,Research & Development,2.0,1.0,Medical,1.0,2679.0,Female,1.0,Research Scientist,Married,47790.0,4.0,Y,14.0,8.0,2.0,9.0,3.0,7.0,1.0,7.0
6.086103302097222,12.0,2.0,3.0,4.0,3.0,3.0,38.0,Travel_Rarely,Research & Development,8.0,2.0,Life Sciences,1.0,3955.0,Female,2.0,Sales Executive,Married,32010.0,1.0,Y,11.0,8.0,1.0,5.0,3.0,5.0,0.0,4.0
7.3389904060686115,20.0,2.0,3.0,4.0,1.0,3.0,32.0,Travel_Rarely,Human Resources,12.0,2.0,Human Resources,1.0,2784.0,Female,1.0,Sales Representative,Single,20610.0,1.0,Y,15.0,8.0,1.0,1.0,2.0,1.0,0.0,0.0
5.5039223560908335,22.0,2.0,3.0,1.0,3.0,3.0,22.0,Travel_Rarely,Research & Development,2.0,2.0,Medical,1.0,241.0,Female,2.0,Laboratory Technician,Married,195450.0,0.0,Y,14.0,8.0,0.0,3.0,3.0,2.0,2.0,2.0
7.258201695671389,14.0,2.0,3.0,3.0,1.0,3.0,41.0,Travel_Frequently,Sales,1.0,4.0,Other,1.0,2173.0,Female,2.0,Healthcare Representative,Divorced,55610.0,0.0,Y,11.0,8.0,0.0,10.0,2.0,9.0,1.0,7.0
5.588340026773611,17.0,3.0,3.0,1.0,4.0,2.0,34.0,Travel_Rarely,Sales,2.0,3.0,Marketing,1.0,2597.0,Male,4.0,Healthcare Representative,Single,46950.0,1.0,Y,16.0,8.0,1.0,14.0,2.0,14.0,2.0,1.0
6.923985943775,16.0,4.0,4.0,4.0,2.0,3.0,50.0,Travel_Rarely,Sales,9.0,3.0,Life Sciences,1.0,3222.0,Male,2.0,Research Scientist,Married,23220.0,7.0,Y,25.0,8.0,1.0,4.0,0.0,2.0,2.0,2.0
6.892224453368889,20.0,3.0,3.0,1.0,1.0,3.0,31.0,Travel_Frequently,Sales,8.0,4.0,Other,1.0,2519.0,Female,3.0,Manufacturing Director,Married,25520.0,2.0,Y,18.0,8.0,0.0,9.0,2.0,3.0,2.0,2.0
10.004975457385,13.0,3.0,3.0,3.0,1.0,3.0,33.0,Travel_Rarely,Sales,2.0,3.0,Marketing,1.0,3356.0,Female,1.0,Sales Executive,Single,59140.0,3.0,Y,16.0,8.0,1.0,6.0,4.0,3.0,0.0,2.0
5.981423471664167,12.0,1.0,4.0,1.0,4.0,3.0,42.0,Travel_Rarely,Research & Development,3.0,4.0,Life Sciences,1.0,91.0,Male,1.0,Manager,Single,10910.0,2.0,Y,22.0,8.0,0.0,16.0,0.0,1.0,0.0,0.0
6.838612226684444,15.0,2.0,3.0,4.0,4.0,2.0,32.0,Travel_Frequently,Research & Development,9.0,2.0,Medical,1.0,1218.0,Female,2.0,Research Scientist,Single,35000.0,0.0,Y,16.0,8.0,1.0,8.0,2.0,7.0,3.0,6.0
9.917958500669167,14.0,3.0,3.0,2.0,3.0,2.0,41.0,Travel_Rarely,Research & Development,26.0,3.0,Medical,1.0,3711.0,Female,3.0,Sales Executive,Married,54850.0,2.0,Y,17.0,8.0,2.0,7.0,2.0,4.0,0.0,3.0
7.726300758589722,14.0,2.0,3.0,3.0,2.0,3.0,55.0,Travel_Rarely,Sales,9.0,3.0,Marketing,1.0,1144.0,Male,2.0,Laboratory Technician,Married,119160.0,4.0,Y,15.0,8.0,1.0,35.0,3.0,10.0,1.0,4.0
7.069422132976111,4.0,3.0,3.0,2.0,1.0,4.0,27.0,Travel_Rarely,Human Resources,11.0,4.0,Medical,1.0,2230.0,Male,4.0,Sales Executive,Married,66320.0,0.0,Y,16.0,8.0,0.0,6.0,3.0,5.0,1.0,4.0
8.039129852744166,19.0,4.0,3.0,4.0,1.0,3.0,37.0,Travel_Rarely,Research & Development,7.0,2.0,Medical,1.0,2557.0,Male,1.0,Manufacturing Director,Married,20110.0,5.0,Y,13.0,8.0,0.0,16.0,4.0,5.0,0.0,4.0
5.687468763944445,14.0,3.0,3.0,3.0,2.0,1.0,23.0,Travel_Rarely,Sales,6.0,4.0,Life Sciences,1.0,981.0,Male,3.0,Manufacturing Director,Single,103220.0,1.0,Y,14.0,8.0,2.0,3.0,2.0,3.0,1.0,2.0
6.392993083444722,18.0,3.0,3.0,2.0,2.0,2.0,37.0,Travel_Rarely,Research & Development,1.0,4.0,Technical Degree,1.0,1685.0,Female,5.0,Research Scientist,Married,39440.0,6.0,Y,11.0,8.0,2.0,8.0,3.0,6.0,4.0,3.0
5.8897757697455555,13.0,3.0,3.0,3.0,4.0,3.0,59.0,Travel_Rarely,Research & Development,5.0,3.0,Life Sciences,1.0,2908.0,Female,3.0,Manager,Married,198330.0,3.0,Y,13.0,8.0,0.0,7.0,2.0,1.0,0.0,0.0
7.084090807675,5.0,3.0,3.0,2.0,4.0,2.0,36.0,Non-Travel,Research & Development,3.0,4.0,Medical,1.0,185.0,Male,1.0,Research Scientist,Single,40250.0,1.0,Y,11.0,8.0,0.0,10.0,3.0,10.0,9.0,7.0
5.8632965194108335,13.0,3.0,3.0,3.0,2.0,3.0,25.0,Travel_Rarely,Sales,20.0,5.0,Medical,1.0,2624.0,Female,2.0,Laboratory Technician,Married,85000.0,4.0,Y,12.0,8.0,0.0,6.0,2.0,2.0,1.0,2.0
6.0629495760819445,18.0,3.0,3.0,4.0,4.0,3.0,39.0,Travel_Rarely,Research & Development,2.0,3.0,Technical Degree,1.0,2548.0,Male,3.0,Healthcare Representative,Divorced,102520.0,8.0,Y,13.0,8.0,1.0,7.0,3.0,2.0,2.0,2.0
9.607146363230555,8.0,1.0,3.0,4.0,3.0,3.0,48.0,Travel_Frequently,Sales,10.0,2.0,Marketing,1.0,2417.0,Male,1.0,Healthcare Representative,Married,63470.0,2.0,Y,12.0,8.0,1.0,19.0,3.0,9.0,7.0,7.0
7.341112226684444,18.0,4.0,3.0,3.0,2.0,3.0,35.0,Travel_Rarely,Sales,16.0,2.0,Technical Degree,1.0,3027.0,Male,3.0,Manager,Single,25440.0,0.0,Y,13.0,8.0,1.0,17.0,3.0,16.0,0.0,13.0
7.3402309236947225,10.0,2.0,3.0,4.0,3.0,1.0,32.0,Travel_Rarely,Research & Development,6.0,3.0,Technical Degree,1.0,2454.0,Male,1.0,Research Scientist,Married,36600.0,3.0,Y,11.0,8.0,2.0,10.0,0.0,4.0,0.0,2.0
6.849926372155278,19.0,3.0,3.0,3.0,1.0,4.0,42.0,Travel_Rarely,Research & Development,7.0,3.0,Technical Degree,1.0,2570.0,Female,2.0,Sales Executive,Married,182650.0,9.0,Y,12.0,8.0,1.0,18.0,4.0,13.0,5.0,7.0
10.169516956715556,6.0,3.0,3.0,4.0,3.0,2.0,28.0,Travel_Frequently,Research & Development,2.0,3.0,Other,1.0,2134.0,Female,1.0,Manager,Single,55770.0,0.0,Y,19.0,8.0,0.0,5.0,3.0,4.0,0.0,2.0
6.9431526104416665,16.0,2.0,3.0,2.0,1.0,2.0,28.0,Non-Travel,Research & Development,19.0,4.0,Life Sciences,1.0,523.0,Female,4.0,Laboratory Technician,Single,52380.0,1.0,Y,17.0,8.0,1.0,10.0,4.0,10.0,1.0,9.0
10.275802097277777,12.0,3.0,3.0,3.0,2.0,2.0,46.0,Travel_Rarely,Research & Development,8.0,3.0,Life Sciences,1.0,6.0,Female,4.0,Research Director,Married,40710.0,3.0,Y,13.0,8.0,0.0,28.0,5.0,7.0,7.0,7.0
7.849819277108334,8.0,3.0,3.0,4.0,3.0,3.0,23.0,Travel_Rarely,Human Resources,6.0,3.0,Life Sciences,1.0,3884.0,Female,3.0,Laboratory Technician,Single,49690.0,1.0,Y,12.0,8.0,0.0,5.0,3.0,5.0,1.0,2.0
7.800978357875834,9.0,1.0,3.0,4.0,4.0,3.0,43.0,Travel_Rarely,Research & Development,25.0,4.0,Life Sciences,1.0,959.0,Male,2.0,Sales Executive,Married,22200.0,1.0,Y,11.0,8.0,0.0,10.0,2.0,10.0,8.0,8.0
9.353750557786666,8.0,3.0,3.0,1.0,3.0,1.0,43.0,Travel_Rarely,Research & Development,2.0,2.0,Medical,1.0,3678.0,Male,1.0,Laboratory Technician,Single,78610.0,1.0,Y,14.0,8.0,2.0,20.0,1.0,20.0,1.0,8.0
6.435560017849166,11.0,1.0,3.0,2.0,3.0,2.0,40.0,Travel_Frequently,Research & Development,2.0,4.0,Medical,1.0,2050.0,Male,4.0,Human Resources,Single,75960.0,9.0,Y,11.0,8.0,0.0,20.0,0.0,18.0,2.0,13.0
7.840915885765278,12.0,2.0,3.0,3.0,2.0,3.0,55.0,Travel_Rarely,Sales,9.0,3.0,Marketing,1.0,2614.0,Male,2.0,Laboratory Technician,Married,119160.0,4.0,Y,15.0,8.0,1.0,35.0,3.0,10.0,1.0,4.0
8.230750780901111,13.0,3.0,3.0,3.0,4.0,3.0,55.0,Travel_Rarely,Sales,26.0,3.0,Marketing,1.0,122.0,Male,1.0,Laboratory Technician,Single,104480.0,2.0,Y,13.0,8.0,0.0,30.0,3.0,5.0,1.0,2.0
7.055305667112778,10.0,1.0,3.0,4.0,2.0,3.0,24.0,Non-Travel,Research & Development,10.0,3.0,Life Sciences,1.0,804.0,Female,2.0,Manager,Married,51600.0,1.0,Y,17.0,8.0,1.0,1.0,3.0,1.0,0.0,0.0
6.223607764390834,18.0,3.0,3.0,3.0,3.0,2.0,28.0,Non-Travel,Research & Development,21.0,1.0,Medical,1.0,4064.0,Male,3.0,Research Scientist,Single,79780.0,1.0,Y,16.0,8.0,2.0,5.0,2.0,5.0,1.0,4.0
7.199443328870833,10.0,3.0,4.0,4.0,3.0,3.0,26.0,Travel_Rarely,Research & Development,11.0,4.0,Medical,1.0,1207.0,Male,2.0,Manager,Single,92780.0,0.0,Y,20.0,8.0,0.0,5.0,3.0,4.0,0.0,0.0
7.340033467201945,6.0,3.0,4.0,1.0,4.0,3.0,26.0,Travel_Rarely,Research & Development,1.0,4.0,Life Sciences,1.0,586.0,Male,2.0,Sales Representative,Married,143360.0,1.0,Y,21.0,8.0,1.0,8.0,3.0,8.0,0.0,7.0
7.215689424363889,21.0,3.0,3.0,1.0,1.0,3.0,46.0,Travel_Rarely,Research & Development,23.0,1.0,Life Sciences,1.0,2540.0,Male,2.0,Laboratory Technician,Divorced,34910.0,2.0,Y,14.0,8.0,0.0,25.0,0.0,19.0,2.0,8.0
5.844894020526389,7.0,2.0,3.0,2.0,1.0,4.0,24.0,Travel_Rarely,Research & Development,3.0,3.0,Life Sciences,1.0,2443.0,Female,1.0,Research Scientist,Divorced,14160.0,1.0,Y,15.0,8.0,1.0,6.0,3.0,6.0,1.0,2.0
10.280517626059723,12.0,3.0,3.0,1.0,1.0,3.0,38.0,Travel_Frequently,Sales,2.0,4.0,Life Sciences,1.0,3261.0,Female,2.0,Research Scientist,Single,23680.0,6.0,Y,11.0,8.0,1.0,17.0,3.0,15.0,4.0,12.0
6.963504016064166,15.0,3.0,4.0,3.0,4.0,2.0,45.0,Travel_Rarely,Research & Development,2.0,1.0,Technical Degree,1.0,2824.0,Female,2.0,Healthcare Representative,Single,57680.0,5.0,Y,23.0,8.0,1.0,9.0,4.0,6.0,0.0,3.0
6.457642793395555,12.0,3.0,3.0,3.0,2.0,4.0,34.0,Travel_Frequently,Sales,14.0,4.0,Medical,1.0,3603.0,Female,3.0,Research Scientist,Divorced,88340.0,4.0,Y,13.0,8.0,1.0,15.0,1.0,11.0,5.0,10.0
7.3315785363675,12.0,2.0,4.0,3.0,2.0,4.0,31.0,Travel_Frequently,Research & Development,10.0,1.0,Life Sciences,1.0,2942.0,Female,1.0,Research Scientist,Single,41890.0,0.0,Y,23.0,8.0,1.0,6.0,3.0,5.0,1.0,4.0
9.496305220883333,8.0,2.0,4.0,3.0,4.0,2.0,35.0,Non-Travel,Research & Development,1.0,1.0,Life Sciences,1.0,3571.0,Male,2.0,Sales Executive,Married,136100.0,4.0,Y,22.0,8.0,2.0,16.0,4.0,13.0,4.0,12.0
6.793806336456667,14.0,3.0,3.0,2.0,3.0,4.0,31.0,Travel_Rarely,Research & Development,14.0,2.0,Life Sciences,1.0,2440.0,Male,1.0,Sales Executive,Married,167560.0,1.0,Y,11.0,8.0,2.0,6.0,5.0,5.0,0.0,3.0
9.74530678268611,2.0,3.0,3.0,2.0,1.0,3.0,40.0,Travel_Rarely,Research & Development,22.0,2.0,Technical Degree,1.0,2442.0,Male,1.0,Healthcare Representative,Married,23230.0,2.0,Y,16.0,8.0,1.0,18.0,2.0,1.0,0.0,0.0
8.271538375725,10.0,3.0,3.0,2.0,4.0,3.0,60.0,Travel_Rarely,Sales,2.0,2.0,Life Sciences,1.0,622.0,Male,2.0,Sales Executive,Divorced,25640.0,0.0,Y,14.0,8.0,1.0,12.0,3.0,11.0,1.0,9.0
6.461839580544167,8.0,3.0,3.0,1.0,4.0,3.0,31.0,Travel_Rarely,Research & Development,16.0,3.0,Medical,1.0,773.0,Male,2.0,Human Resources,Divorced,27820.0,1.0,Y,19.0,8.0,1.0,13.0,5.0,13.0,9.0,9.0
6.948222891566111,19.0,3.0,3.0,1.0,3.0,3.0,37.0,Travel_Rarely,Research & Development,20.0,5.0,Life Sciences,1.0,744.0,Male,2.0,Manager,Single,68040.0,4.0,Y,13.0,8.0,1.0,8.0,1.0,3.0,0.0,2.0
7.645189647478611,21.0,3.0,3.0,3.0,3.0,2.0,53.0,Travel_Rarely,Research & Development,11.0,4.0,Life Sciences,1.0,2963.0,Female,2.0,Research Scientist,Married,21480.0,3.0,Y,11.0,8.0,0.0,21.0,2.0,5.0,1.0,3.0
9.017194332886945,15.0,3.0,3.0,2.0,3.0,2.0,50.0,Travel_Rarely,Research & Development,5.0,4.0,Life Sciences,1.0,509.0,Male,1.0,Sales Executive,Married,118780.0,2.0,Y,13.0,8.0,1.0,29.0,2.0,8.0,7.0,7.0
6.131379964301389,10.0,3.0,3.0,3.0,3.0,3.0,42.0,Non-Travel,Research & Development,1.0,1.0,Technical Degree,1.0,4350.0,Male,2.0,Sales Executive,Divorced,78790.0,2.0,Y,11.0,8.0,1.0,11.0,2.0,5.0,0.0,2.0
9.423482820169445,17.0,3.0,3.0,2.0,4.0,3.0,37.0,Travel_Frequently,Sales,2.0,4.0,Life Sciences,1.0,2905.0,Male,2.0,Laboratory Technician,Divorced,52380.0,1.0,Y,15.0,8.0,1.0,10.0,5.0,10.0,0.0,7.0
9.268681392235555,18.0,4.0,3.0,3.0,4.0,3.0,26.0,Travel_Rarely,Research & Development,7.0,2.0,Life Sciences,1.0,3188.0,Male,1.0,Manufacturing Director,Married,54540.0,1.0,Y,13.0,8.0,1.0,3.0,5.0,3.0,0.0,2.0
7.1662003569833335,20.0,4.0,3.0,4.0,3.0,3.0,35.0,Travel_Rarely,Sales,10.0,4.0,Marketing,1.0,3279.0,Female,1.0,Research Scientist,Single,26320.0,3.0,Y,13.0,8.0,3.0,7.0,3.0,2.0,2.0,2.0
7.904780232039166,14.0,3.0,3.0,4.0,2.0,3.0,29.0,Travel_Rarely,Research & Development,3.0,4.0,Life Sciences,1.0,3026.0,Male,3.0,Sales Executive,Divorced,39780.0,1.0,Y,11.0,8.0,0.0,7.0,0.0,7.0,1.0,7.0
8.652973003123334,15.0,3.0,4.0,1.0,1.0,2.0,27.0,Travel_Rarely,Research & Development,7.0,3.0,Life Sciences,1.0,2102.0,Male,3.0,Manufacturing Director,Married,34080.0,1.0,Y,24.0,8.0,0.0,9.0,2.0,9.0,6.0,8.0
6.205203034359444,10.0,3.0,3.0,4.0,1.0,2.0,37.0,Travel_Rarely,Research & Development,10.0,1.0,Technical Degree,1.0,1599.0,Male,1.0,Sales Executive,Divorced,133410.0,1.0,Y,14.0,8.0,1.0,18.0,3.0,18.0,12.0,17.0
10.45810910307889,5.0,3.0,4.0,3.0,2.0,2.0,27.0,Travel_Rarely,Research & Development,15.0,4.0,Medical,1.0,61.0,Male,3.0,Research Scientist,Single,39020.0,1.0,Y,22.0,8.0,0.0,4.0,2.0,4.0,1.0,2.0
8.0619946452475,18.0,3.0,3.0,4.0,4.0,4.0,44.0,Travel_Rarely,Research & Development,2.0,2.0,Life Sciences,1.0,240.0,Male,1.0,Laboratory Technician,Married,40110.0,4.0,Y,14.0,8.0,1.0,26.0,2.0,2.0,0.0,1.0
7.073958054439722,11.0,2.0,3.0,1.0,4.0,3.0,40.0,Travel_Rarely,Research & Development,2.0,3.0,Life Sciences,1.0,4396.0,Male,1.0,Manufacturing Director,Divorced,27180.0,2.0,Y,14.0,8.0,1.0,9.0,4.0,9.0,4.0,7.0
9.553095716198056,4.0,3.0,3.0,4.0,2.0,3.0,41.0,Travel_Rarely,Research & Development,9.0,2.0,Life Sciences,1.0,1559.0,Female,1.0,Laboratory Technician,Single,54870.0,6.0,Y,19.0,8.0,2.0,8.0,0.0,5.0,1.0,2.0
6.059203480588889,9.0,3.0,3.0,2.0,4.0,3.0,29.0,Travel_Frequently,Sales,15.0,4.0,Medical,1.0,2910.0,Female,1.0,Sales Executive,Married,49680.0,1.0,Y,19.0,8.0,3.0,11.0,4.0,11.0,4.0,1.0
6.681327532351389,11.0,3.0,3.0,4.0,4.0,2.0,52.0,Travel_Rarely,Research & Development,5.0,4.0,Other,1.0,442.0,Male,1.0,Laboratory Technician,Married,29110.0,2.0,Y,17.0,8.0,2.0,26.0,3.0,9.0,7.0,8.0
9.198874386434445,10.0,3.0,3.0,2.0,3.0,2.0,50.0,Travel_Rarely,Research & Development,5.0,4.0,Life Sciences,1.0,3449.0,Male,1.0,Sales Executive,Married,118780.0,2.0,Y,13.0,8.0,1.0,29.0,2.0,8.0,7.0,7.0
7.670982820169445,4.0,3.0,3.0,3.0,2.0,3.0,41.0,Non-Travel,Sales,6.0,3.0,Life Sciences,1.0,3634.0,Female,1.0,Research Director,Single,27730.0,1.0,Y,11.0,8.0,0.0,19.0,3.0,19.0,11.0,9.0
9.400333556447778,16.0,3.0,3.0,2.0,2.0,2.0,52.0,Travel_Rarely,Research & Development,3.0,2.0,Technical Degree,1.0,3630.0,Male,3.0,Laboratory Technician,Single,25790.0,9.0,Y,19.0,8.0,1.0,10.0,1.0,8.0,7.0,7.0
6.564164435519722,12.0,3.0,3.0,4.0,2.0,2.0,28.0,Travel_Rarely,Human Resources,1.0,3.0,Human Resources,1.0,552.0,Female,4.0,Laboratory Technician,Divorced,67810.0,0.0,Y,15.0,8.0,1.0,10.0,2.0,9.0,1.0,7.0
6.628645693886389,10.0,3.0,3.0,1.0,3.0,3.0,40.0,Travel_Frequently,Sales,9.0,3.0,Marketing,1.0,1814.0,Male,3.0,Manufacturing Director,Single,22380.0,6.0,Y,14.0,8.0,0.0,10.0,3.0,1.0,0.0,0.0
7.619574966532777,12.0,1.0,3.0,1.0,4.0,2.0,25.0,Travel_Rarely,Research & Development,1.0,4.0,Medical,1.0,3686.0,Male,2.0,Sales Executive,Married,25000.0,4.0,Y,14.0,8.0,2.0,7.0,2.0,3.0,0.0,2.0
8.540660419455556,20.0,3.0,4.0,2.0,2.0,3.0,27.0,Travel_Rarely,Research & Development,8.0,2.0,Medical,1.0,1210.0,Male,1.0,Laboratory Technician,Married,164220.0,1.0,Y,20.0,8.0,1.0,6.0,3.0,6.0,0.0,3.0
